
69,39,38,29.96,79.56,7.22,1197.49,sugarcane
60,39,49,30.14,81.82,6.58,1121.32,sugarcane
49,25,29,26.64,68.79,6.91,525.76,wheat
60,50,20,29.61,81.75,5.61,1254.65,rice
60,41,23,31.95,69.67,6.78,534.37,maize
57,46,42,28.87,77.07,6.55,616.55,soybean
55,22,20,29.66,61.2,6.09,416.58,jowar
44,50,36,26.9,74.99,6.4,558.06,wheat
65,38,45,25.94,79.15,6.24,669.42,maize
50,39,23,26.22,89.16,5.97,1243.65,rice
67,40,34,30.98,66.31,6.38,563.21,pigeonpea
57,48,31,25.36,83.13,6.5,1161.54,banana
44,40,23,29.66,78.91,7.14,1261.63,sugarcane
70,21,29,25.46,66.26,6.04,530.66,jowar
64,33,41,26.08,67.55,6.95,592.62,pigeonpea
80,32,44,30.8,64.88,7.07,581.57,pigeonpea
41,48,26,28.09,51.0,6.14,337.2,bajra
57,30,31,29.46,84.94,6.37,693.4,soybean
40,31,37,25.19,78.78,6.41,707.7,soybean
51,23,23,26.66,71.07,6.63,757.13,maize
62,49,34,24.28,78.1,6.61,1159.88,banana
63,41,38,31.86,73.27,7.1,575.39,pigeonpea
55,50,39,32.74,55.49,6.04,464.47,bajra
60,24,43,28.95,71.72,6.27,779.75,maize
52,22,50,27.92,83.44,6.59,1137.2,sugarcane
64,24,38,27.05,89.01,6.01,1130.33,banana
68,24,38,28.82,65.37,7.25,668.25,pigeonpea
70,40,40,23.2,71.62,6.79,624.21,wheat
63,22,50,27.81,78.66,6.79,787.55,maize
59,43,34,29.9,72.97,6.26,768.81,soybean
49,36,29,23.79,67.12,6.41,645.81,wheat
59,20,27,28.59,72.51,6.66,875.11,soybean
67,31,46,29.23,78.09,6.38,1153.59,banana
79,44,34,28.51,71.31,6.53,811.95,soybean
42,50,42,26.94,74.29,6.96,618.92,wheat
40,32,33,26.78,85.09,7.08,1342.09,sugarcane
74,24,37,25.99,67.6,6.38,467.59,jowar
75,27,32,32.59,63.31,6.35,481.25,bajra
44,29,23,28.89,75.57,6.17,766.8,maize
59,25,32,31.69,73.15,6.23,584.1,maize
71,43,31,27.5,89.84,6.79,1019.1,sugarcane
76,41,22,28.73,94.56,6.27,1033.88,rice
75,30,28,26.71,83.13,6.42,1111.69,rice
76,33,29,25.84,66.31,6.98,692.02,wheat
60,41,31,26.45,66.32,6.63,746.88,maize
44,49,25,27.98,77.02,6.36,782.32,soybean
47,39,41,29.56,68.01,6.93,610.37,cotton
66,41,33,29.09,71.16,6.76,602.94,cotton
75,21,49,30.6,75.77,6.34,534.61,cotton
55,37,28,29.33,72.36,6.42,640.41,soybean
74,24,34,29.56,51.15,6.17,503.22,bajra
56,30,47,28.66,65.25,7.33,680.22,pigeonpea
57,25,41,33.09,54.3,6.25,378.28,bajra
65,39,47,31.96,79.87,7.36,1324.65,sugarcane
47,26,28,26.45,71.94,6.74,434.85,wheat
41,30,29,31.69,67.55,6.19,622.34,maize
74,47,32,28.59,85.28,6.14,1072.79,rice
51,44,24,26.25,87.39,6.52,1379.21,sugarcane
53,44,28,25.38,66.55,6.02,354.75,jowar
70,29,33,31.63,69.84,6.18,559.56,cotton
57,43,33,28.44,85.25,6.54,1179.0,sugarcane
63,47,24,28.48,74.45,7.13,726.5,pigeonpea
63,45,47,30.37,66.63,6.12,479.48,jowar
51,36,24,26.48,69.12,6.11,519.87,maize
47,41,49,29.99,54.43,6.28,517.02,bajra
64,42,41,31.84,65.39,6.63,729.81,pigeonpea
73,26,28,28.87,54.35,6.28,459.58,bajra
78,38,35,28.71,68.72,7.29,569.1,pigeonpea
79,34,42,27.97,83.59,6.6,760.14,soybean
63,22,26,30.94,66.81,6.69,716.66,maize
53,20,20,29.5,73.61,6.47,792.04,soybean
40,50,45,24.54,74.86,6.01,529.5,wheat
41,28,43,27.6,74.2,6.59,549.85,cotton
64,21,34,29.61,65.54,6.19,465.22,jowar
46,44,21,28.28,73.69,6.96,733.17,cotton
74,40,32,26.76,77.86,7.01,1252.61,sugarcane
74,37,35,29.18,67.53,6.46,473.16,jowar
64,33,38,29.46,76.51,6.28,714.0,cotton
68,43,38,28.8,81.61,6.99,1278.43,sugarcane
73,39,41,29.3,87.46,6.61,971.78,banana
70,25,40,30.74,70.35,6.57,596.94,maize
79,29,47,30.0,56.14,6.43,381.54,bajra
63,36,31,23.65,67.76,6.74,483.5,wheat
70,47,47,22.22,66.59,6.64,511.52,wheat
56,47,29,22.16,69.95,6.43,465.15,wheat
48,28,20,28.02,80.18,6.46,854.1,soybean
50,28,36,29.28,61.79,6.39,445.36,jowar
49,29,26,29.77,92.01,5.94,1193.98,rice
70,30,50,24.44,92.92,5.72,1288.57,rice
62,47,34,25.74,73.89,6.44,626.12,wheat
70,28,29,30.77,68.1,6.91,741.15,cotton
51,44,26,24.11,82.09,6.75,1059.48,banana
65,40,23,28.68,86.28,6.78,1016.51,sugarcane
40,40,47,29.2,78.37,6.13,1270.72,banana
76,49,49,34.42,62.79,6.21,305.77,bajra
62,39,39,30.33,68.95,6.56,491.9,pigeonpea
61,29,27,30.33,69.04,6.18,515.39,jowar
48,35,22,28.03,70.85,7.01,601.83,pigeonpea
46,43,31,27.59,86.15,7.22,1232.14,sugarcane
50,37,22,29.75,71.49,6.09,581.3,cotton
66,47,49,30.29,68.9,6.41,466.86,jowar
52,47,24,29.98,61.42,6.29,457.66,bajra
48,48,46,26.42,87.52,6.91,993.26,banana
67,21,33,25.12,88.24,6.05,1152.55,rice
55,41,45,25.33,90.16,6.0,1237.43,rice
57,34,24,31.16,84.74,6.76,1037.36,sugarcane
78,27,27,28.95,90.96,5.81,1298.16,rice
57,41,42,34.54,54.17,6.34,390.46,bajra
47,47,37,28.75,75.2,6.58,729.32,cotton
69,36,50,27.49,65.68,6.37,751.28,maize
60,48,24,30.58,88.74,6.89,1167.3,sugarcane
49,44,44,31.73,75.35,6.16,577.11,maize
52,50,50,27.03,73.57,6.69,429.18,wheat
76,26,50,24.89,88.32,6.27,1332.21,rice
44,39,36,30.79,75.64,6.74,1033.7,sugarcane
80,43,21,31.73,77.14,6.31,543.29,maize
62,37,45,27.8,76.08,6.45,725.67,maize
74,30,28,28.91,75.51,6.42,1093.35,banana
49,28,48,24.31,79.83,6.56,1153.23,banana
46,44,38,31.24,50.45,6.41,316.42,bajra
61,43,42,27.99,89.43,6.57,1273.49,banana
51,43,30,24.25,87.22,5.83,1007.05,rice
74,21,41,27.23,80.37,6.41,811.14,soybean
65,31,30,29.95,60.74,7.22,741.7,pigeonpea
67,31,33,30.44,72.96,6.22,764.31,cotton
69,45,28,29.37,89.85,6.15,1137.0,rice
56,20,45,27.82,79.06,6.48,564.83,maize
80,39,34,29.33,73.26,6.89,639.8,cotton
74,37,25,30.93,65.31,6.38,553.78,maize
66,37,32,30.84,71.95,6.42,676.11,cotton
69,40,20,29.17,65.5,6.3,559.67,jowar
76,39,49,25.28,74.99,6.72,618.07,wheat
77,28,36,28.01,52.3,6.44,447.19,bajra
53,41,25,26.89,60.5,6.23,545.61,jowar
43,39,28,29.8,85.66,5.51,1324.08,rice
61,21,26,30.73,86.83,7.17,1089.28,sugarcane
42,44,40,30.05,66.02,6.28,427.86,jowar
56,49,22,31.84,78.27,7.01,1365.6,sugarcane
60,49,35,30.04,76.69,6.98,1411.35,sugarcane
71,34,42,31.13,72.58,6.8,765.18,cotton
41,45,43,31.31,62.92,6.37,460.65,bajra
69,20,24,28.05,72.33,6.33,621.7,pigeonpea
77,36,22,30.35,64.99,7.5,629.01,pigeonpea
63,39,23,31.32,65.51,7.23,531.63,pigeonpea
79,30,29,26.15,76.36,6.38,645.37,soybean
67,39,44,25.88,66.59,6.63,551.04,wheat
40,42,42,27.73,61.07,6.6,654.12,pigeonpea
70,25,42,28.29,65.24,6.69,645.5,pigeonpea
41,39,31,29.88,72.95,6.56,618.95,soybean
68,37,45,27.44,78.31,6.66,672.42,cotton
53,26,43,26.73,64.66,6.22,477.43,jowar
74,42,40,25.84,75.49,6.17,1060.53,banana
49,34,28,24.98,65.09,6.49,690.22,wheat
60,29,48,25.05,67.0,6.48,676.65,wheat
65,37,20,28.15,71.24,6.34,551.24,maize
71,33,34,27.4,65.48,6.18,781.93,maize
72,36,24,28.5,82.1,6.12,733.83,soybean
73,24,27,27.07,69.02,6.34,551.96,jowar
42,49,25,26.77,83.88,7.17,1003.98,sugarcane
75,36,42,25.38,78.82,6.19,669.26,maize
43,21,32,30.16,68.55,6.34,518.69,jowar
79,33,41,30.91,79.1,6.62,745.3,maize
50,35,46,25.21,82.34,6.0,628.09,soybean
74,40,31,28.83,70.61,6.64,649.59,cotton
61,28,24,28.38,73.3,7.14,577.05,pigeonpea
80,33,25,27.07,70.27,6.49,663.04,soybean
70,25,27,34.39,62.7,6.29,431.97,bajra
49,23,30,31.93,72.3,6.71,545.0,cotton
50,22,24,30.95,77.93,6.63,1132.43,sugarcane
72,20,38,33.37,51.84,6.46,385.54,bajra
78,50,31,27.11,80.96,7.31,1461.62,sugarcane
76,22,44,30.19,60.76,6.27,512.5,bajra
44,39,22,28.6,61.85,7.14,708.97,pigeonpea
78,24,20,28.03,91.58,5.93,1239.98,rice
69,36,22,29.36,71.8,6.49,688.84,maize
61,21,27,24.13,83.16,5.65,1103.84,rice
52,26,38,25.81,77.91,6.02,747.43,soybean
70,20,42,29.33,64.37,6.07,515.51,bajra
61,24,30,27.24,82.24,6.36,606.5,soybean
68,25,48,31.01,76.55,6.46,763.62,maize
56,28,34,29.51,82.01,7.09,1441.97,sugarcane
43,25,24,27.98,80.38,6.13,893.83,soybean
69,29,36,27.12,79.01,6.56,1209.11,banana
54,43,40,30.5,86.89,7.1,1113.88,sugarcane
59,25,20,29.61,84.83,6.58,1238.57,sugarcane
53,48,46,30.78,73.25,6.07,663.96,cotton
50,42,38,27.92,83.91,6.01,1267.29,rice
62,23,45,26.85,84.33,6.06,1096.12,banana
60,50,21,31.37,76.53,6.92,1009.98,sugarcane
61,49,27,31.21,62.33,7.11,602.66,pigeonpea
51,31,39,27.68,81.98,6.82,1080.05,banana
73,37,42,29.4,64.4,6.58,619.17,pigeonpea
58,48,29,29.31,64.04,6.34,641.97,pigeonpea
70,22,46,28.71,88.18,5.96,1082.46,rice
79,21,40,25.94,65.65,6.06,709.68,maize
51,21,38,27.16,89.05,6.71,1463.42,sugarcane
74,37,31,24.38,90.23,6.12,1032.41,rice
46,22,33,28.82,73.2,6.6,659.28,cotton
55,40,24,29.43,73.2,6.38,798.41,cotton
71,44,27,26.42,72.48,6.49,429.67,wheat
51,35,49,30.26,61.43,6.18,562.28,jowar
73,38,36,26.4,69.05,6.58,620.58,maize
53,45,29,31.09,73.81,6.68,618.35,cotton
65,40,36,22.05,66.81,6.81,410.28,wheat
75,36,41,25.27,80.36,6.85,950.26,banana
76,42,42,30.86,76.5,6.75,533.31,maize
60,46,25,24.49,89.4,6.87,1118.2,banana
48,33,23,22.05,72.67,6.02,452.83,wheat
68,28,26,26.38,78.54,6.59,1004.42,sugarcane
40,50,46,27.08,85.04,6.35,1376.87,rice
56,38,46,29.88,64.7,6.36,451.46,jowar
49,26,24,30.94,70.3,7.48,586.35,pigeonpea
78,37,21,29.47,83.71,5.89,1269.31,rice
71,33,31,25.28,86.31,5.91,1358.63,rice
76,47,32,28.66,65.8,6.31,495.14,pigeonpea
53,29,22,33.56,55.43,6.3,499.55,bajra
48,31,45,27.36,65.75,6.79,799.77,cotton
66,43,27,26.64,77.76,6.32,758.39,maize
54,20,36,27.22,87.64,6.79,1402.9,sugarcane
49,46,30,26.97,76.38,6.74,755.57,maize
52,27,37,31.66,66.28,6.21,779.32,cotton
66,21,21,28.16,56.55,6.45,492.02,bajra
71,47,37,28.01,78.89,6.39,577.73,cotton
62,48,31,29.84,76.86,7.36,1367.75,sugarcane
47,40,34,28.29,65.01,6.36,527.28,jowar
70,38,50,31.72,77.9,6.01,613.48,cotton
55,31,46,30.23,88.68,7.1,1481.56,sugarcane
53,27,48,28.41,85.49,6.88,1452.12,sugarcane
72,49,42,29.67,64.24,6.89,493.09,pigeonpea
50,27,23,28.87,71.33,6.45,494.14,pigeonpea
40,20,33,25.65,67.6,6.15,494.58,jowar
72,43,45,28.87,78.89,6.56,639.71,soybean
40,45,21,27.08,67.48,6.23,481.93,wheat
74,46,27,31.54,77.17,6.53,1473.31,sugarcane
63,38,20,31.14,53.09,6.17,451.79,bajra
66,43,45,27.97,93.29,6.46,1278.18,rice
65,25,31,26.37,83.65,6.4,759.69,soybean
40,22,37,25.35,70.58,6.44,821.11,soybean
78,40,39,28.23,66.74,6.36,373.27,jowar
52,38,46,31.77,63.62,6.27,435.92,bajra
51,25,36,27.02,85.02,5.78,1342.65,rice
71,22,25,30.06,72.64,7.09,495.37,pigeonpea
75,32,29,24.99,84.27,6.99,1076.9,banana
41,48,21,27.13,80.91,6.84,927.16,banana
40,47,35,29.62,87.73,6.06,1100.77,banana
66,21,33,29.05,61.57,6.13,406.19,jowar
43,38,20,26.88,72.49,6.14,719.24,maize
70,29,33,30.62,59.03,6.16,344.42,bajra
40,26,40,23.93,74.47,6.04,535.04,wheat
65,46,32,29.07,70.12,7.31,722.33,pigeonpea
48,47,38,25.14,64.93,6.2,406.28,jowar
65,21,21,26.2,69.39,6.43,554.54,maize
59,22,20,34.24,53.97,6.24,465.4,bajra
40,33,33,29.29,77.67,6.21,1117.39,banana
49,36,26,27.9,66.54,6.4,413.3,wheat
76,37,44,28.25,70.41,6.91,689.35,cotton
40,36,34,29.31,74.88,6.3,617.8,cotton
47,41,50,28.24,70.26,6.02,539.41,cotton
53,42,30,31.0,68.96,6.61,786.9,maize
72,37,36,29.99,91.12,6.43,1101.56,rice
44,43,47,29.67,86.85,5.62,1060.26,rice
65,20,48,28.67,74.69,6.98,614.43,pigeonpea
51,42,23,25.89,72.63,6.76,552.4,wheat
54,26,45,29.46,52.45,6.06,357.28,bajra
65,39,34,32.21,63.48,6.11,309.14,bajra
80,21,44,26.61,85.14,6.35,999.95,banana
76,50,25,30.21,68.48,6.13,532.88,cotton
68,25,20,29.12,78.28,7.29,1087.34,sugarcane
42,41,33,29.48,68.17,7.34,573.19,pigeonpea
55,28,48,28.16,80.37,5.68,1266.02,rice
45,46,42,28.65,78.19,6.2,726.39,soybean
59,29,29,26.39,84.68,6.76,1137.08,sugarcane
44,41,49,29.98,60.23,6.17,544.72,jowar
67,36,28,29.46,84.34,6.15,730.98,soybean
66,38,25,28.94,66.8,6.6,694.29,maize
65,38,26,29.83,70.45,6.17,718.09,soybean
40,23,24,29.49,88.1,6.34,931.58,banana
57,38,30,28.32,67.18,6.87,705.76,cotton
69,46,25,22.69,65.06,6.03,473.49,wheat
69,37,44,26.91,69.06,7.07,701.5,pigeonpea
59,48,37,32.19,54.32,6.16,328.81,bajra
61,29,24,29.19,58.58,6.4,486.43,bajra
43,20,48,32.7,54.85,6.25,485.33,bajra
53,49,35,29.22,64.87,6.3,379.8,jowar
66,49,23,28.48,68.99,6.31,729.32,pigeonpea
56,20,43,27.72,71.65,6.26,517.05,cotton
80,35,28,29.72,82.59,7.27,1100.05,sugarcane
52,44,44,26.37,84.64,6.9,1474.22,sugarcane
60,40,20,28.83,65.27,6.54,679.49,maize
66,43,45,31.77,85.76,7.05,1394.33,sugarcane
75,36,31,31.31,66.47,6.87,567.33,cotton
61,47,44,32.52,51.62,6.16,317.0,bajra
63,48,47,34.32,62.53,6.26,501.07,bajra
79,30,35,29.74,80.79,6.63,1048.21,banana
65,35,27,34.82,58.85,6.32,350.4,bajra
56,37,21,30.51,88.94,6.88,1126.42,sugarcane
77,20,26,27.74,72.76,6.86,716.17,cotton
67,33,49,30.32,74.48,6.39,567.09,maize
68,36,47,32.87,63.83,6.3,512.13,bajra
72,26,33,31.54,79.98,6.78,776.2,cotton
79,29,34,29.84,64.68,6.32,613.94,pigeonpea
73,26,45,25.59,79.54,6.76,636.38,maize
54,46,37,26.36,80.33,5.68,1070.94,rice
76,50,32,28.99,65.26,6.66,765.12,cotton
64,34,49,31.96,74.46,6.95,739.48,pigeonpea
73,47,33,22.21,72.17,6.37,452.46,wheat
51,50,22,29.32,67.26,6.38,431.83,jowar
71,33,29,26.63,79.66,6.21,949.42,banana
79,36,30,30.92,70.2,6.72,625.13,maize
46,37,48,26.63,66.6,6.25,529.93,wheat
67,24,24,29.14,82.16,6.43,650.86,soybean
59,31,30,25.35,73.05,6.75,614.05,soybean
44,50,27,31.39,61.9,6.4,362.95,bajra
55,33,41,29.12,55.89,6.5,481.31,bajra
69,47,45,27.3,93.59,6.29,1096.52,rice
70,34,30,29.53,75.9,6.01,872.39,soybean
44,42,40,29.34,76.14,6.43,1001.93,banana
63,25,38,31.77,74.19,6.06,673.27,cotton
41,20,37,24.42,72.65,6.47,595.78,wheat
77,39,22,28.67,51.5,6.49,409.16,bajra
74,45,41,31.88,60.9,6.16,457.62,bajra
75,21,45,28.83,77.34,6.09,828.8,soybean
65,20,44,28.29,79.4,6.4,692.02,cotton
65,30,36,26.1,86.38,6.31,1343.32,rice
76,43,43,29.66,73.87,6.6,757.67,maize
69,36,35,24.94,80.01,6.86,922.32,banana
69,32,22,26.1,60.71,7.31,747.03,pigeonpea
56,46,45,25.49,66.05,6.04,694.88,maize
53,20,49,24.18,77.16,6.54,1211.96,banana
71,23,42,28.9,80.61,6.53,865.71,soybean
50,30,43,28.6,81.94,6.1,1123.27,banana
69,21,32,28.55,84.2,7.49,1241.61,sugarcane
58,39,43,28.21,60.42,6.71,643.57,pigeonpea
58,42,29,24.31,70.93,6.68,610.25,wheat
41,24,32,25.29,70.35,6.59,768.63,maize
51,20,47,25.67,80.73,6.26,1384.69,rice
57,46,48,31.95,64.59,7.38,606.43,pigeonpea
47,28,50,26.67,82.61,6.16,1260.72,rice
70,47,46,29.01,63.4,7.1,546.54,pigeonpea
64,37,47,33.18,52.82,6.34,378.54,bajra
60,46,47,27.44,73.9,6.19,587.67,wheat
53,40,35,25.88,62.19,6.16,442.12,jowar
66,33,29,27.54,65.59,6.09,356.11,jowar
59,26,46,26.24,80.13,7.45,1247.96,sugarcane
56,34,35,22.93,68.21,6.19,522.42,wheat
69,48,50,26.02,83.99,6.2,1220.97,banana
64,26,22,23.97,66.03,6.59,645.72,wheat
40,39,45,31.89,66.46,6.42,712.48,pigeonpea
44,37,49,31.08,72.09,6.41,686.39,maize
57,32,50,29.46,65.26,6.48,657.07,pigeonpea
79,31,36,30.78,89.3,6.95,1026.49,sugarcane
40,33,46,23.78,66.73,6.96,649.14,wheat
78,34,20,30.65,59.41,6.3,346.69,bajra
56,34,31,26.61,60.89,7.13,469.77,pigeonpea
78,22,22,29.89,85.76,6.34,1098.05,banana
50,44,23,33.76,59.93,6.35,419.81,bajra
63,28,45,29.33,59.79,6.28,431.08,bajra
59,30,49,33.75,58.23,6.33,329.09,bajra
42,32,30,28.63,70.97,6.44,644.43,maize
45,31,23,30.88,70.04,6.01,765.17,cotton
53,25,49,30.75,71.6,6.22,790.13,cotton
65,34,46,25.22,68.02,6.04,429.72,jowar
47,42,32,26.19,80.67,6.67,1054.69,sugarcane
42,40,35,24.78,69.71,6.33,427.19,wheat
41,23,41,26.86,80.73,6.05,938.13,banana
63,21,41,25.87,67.44,6.08,359.3,jowar
55,21,30,26.16,89.75,6.8,1425.31,sugarcane
78,20,48,26.93,72.06,6.2,755.82,soybean
57,48,44,23.37,72.19,6.78,422.75,wheat
43,33,45,31.11,53.17,6.11,304.88,bajra
44,26,43,24.34,65.3,6.63,434.65,wheat
50,35,33,27.27,64.85,7.42,575.72,pigeonpea
58,22,38,27.93,68.82,6.23,598.45,jowar
61,37,35,31.88,77.2,6.8,1380.53,sugarcane
62,50,32,22.8,65.79,6.32,564.87,wheat
70,46,46,30.33,70.5,6.29,566.72,maize
78,28,46,27.17,80.46,6.55,1034.73,banana
75,21,36,24.23,80.19,6.17,1119.36,banana
67,42,34,29.72,83.72,7.36,1034.57,sugarcane
64,29,43,27.98,65.14,7.47,603.25,pigeonpea
59,26,21,30.26,65.22,6.53,534.49,pigeonpea
76,36,46,26.84,80.28,5.96,1164.49,rice
73,24,49,30.88,80.46,6.89,1005.03,sugarcane
69,34,21,30.25,83.39,7.31,1124.26,sugarcane
59,42,27,27.72,65.03,6.11,507.84,cotton
71,24,48,25.76,94.18,5.98,1396.49,rice
60,38,30,27.77,69.1,6.74,639.93,maize
68,23,25,27.13,90.95,5.57,1267.28,rice
73,47,31,27.14,71.29,6.97,632.38,cotton
54,50,26,24.43,89.26,6.95,1094.15,banana
70,33,39,24.57,93.0,6.22,1102.91,rice
63,40,46,24.43,72.3,6.65,565.69,wheat
51,25,49,25.51,65.8,6.51,795.67,maize
76,39,38,29.3,75.56,6.21,675.02,maize
79,45,31,22.41,70.68,6.76,495.2,wheat
60,48,42,28.6,89.97,7.42,1317.68,sugarcane
77,50,42,28.47,71.07,6.75,540.94,cotton
77,20,34,27.54,69.04,6.05,666.07,cotton
55,48,46,27.13,82.49,6.74,620.36,soybean
42,38,45,25.45,77.81,6.96,1277.85,banana
67,43,38,29.03,82.84,6.93,1116.11,banana
41,21,35,28.45,66.56,6.71,582.92,cotton
78,33,27,25.52,84.49,6.34,637.13,soybean
77,45,34,30.24,67.33,6.37,614.7,maize
53,28,37,29.92,72.98,7.39,681.51,pigeonpea
77,48,38,29.4,85.32,7.01,1179.83,sugarcane
74,20,42,27.91,71.43,6.7,437.01,wheat
72,46,39,27.25,63.6,6.35,713.47,pigeonpea
43,28,28,30.69,77.02,6.06,798.2,cotton
75,41,43,26.39,80.55,6.38,933.57,banana
48,36,47,28.69,72.96,6.77,637.26,soybean
45,49,36,26.96,71.47,6.74,623.3,soybean
78,27,34,33.45,63.1,6.15,318.92,bajra
75,39,20,31.53,68.31,6.85,637.19,cotton
76,40,45,26.51,74.4,6.11,655.09,soybean
65,34,44,28.34,78.51,6.3,770.69,cotton
80,33,40,28.43,63.71,6.11,452.24,jowar
61,23,47,34.0,64.16,6.43,404.67,bajra
75,35,44,25.37,69.54,6.06,396.75,jowar
79,32,49,29.17,61.87,6.41,338.24,bajra
65,21,36,28.11,74.22,6.02,712.42,soybean
50,45,37,31.76,68.77,6.55,673.68,pigeonpea
68,48,47,27.84,85.09,7.29,1075.55,sugarcane
50,32,29,28.56,91.84,5.99,1200.32,rice
48,46,47,26.63,60.07,6.25,430.59,jowar
69,37,40,26.48,89.78,6.67,1000.09,banana
73,22,49,26.01,82.7,6.64,1487.96,sugarcane
67,24,23,30.58,60.28,6.81,482.06,pigeonpea
58,28,28,26.75,78.55,6.7,832.74,soybean
63,30,30,28.76,79.21,6.64,747.6,cotton
52,27,49,27.04,65.52,6.17,567.56,cotton
64,39,27,31.16,63.94,7.41,697.1,pigeonpea
70,40,41,26.83,66.15,6.1,510.59,maize
54,34,41,29.37,84.52,6.39,781.88,soybean
72,35,22,29.64,89.15,6.68,1160.93,sugarcane
43,43,46,31.63,61.65,6.37,500.41,bajra
55,47,41,29.6,73.86,7.0,470.67,pigeonpea
67,41,45,24.8,81.95,6.1,1134.1,banana
65,37,40,28.1,68.34,6.76,505.02,cotton
46,27,46,28.65,67.42,6.73,777.08,maize
41,32,26,31.57,64.22,6.35,404.61,bajra
74,41,36,25.72,67.37,6.37,487.72,wheat
62,35,48,29.62,67.67,6.25,557.82,cotton
78,30,48,28.91,60.15,6.42,526.15,jowar
50,36,22,28.74,88.18,6.71,1481.37,sugarcane
77,44,33,28.87,75.4,6.81,686.56,cotton
47,22,50,26.76,86.18,7.42,1017.83,sugarcane
73,31,21,28.81,81.11,6.48,611.03,soybean
61,46,32,28.52,85.41,7.3,1112.48,sugarcane
77,50,41,30.46,69.54,6.05,378.6,jowar
67,29,38,25.06,81.18,6.69,747.45,soybean
46,24,42,28.09,81.45,6.82,1119.62,sugarcane
56,24,27,30.89,72.42,7.12,692.88,pigeonpea
40,35,46,28.22,78.98,6.36,507.39,maize
55,41,38,34.66,60.07,6.15,538.71,bajra
64,31,23,31.67,65.15,6.14,571.17,cotton
65,48,25,28.66,62.87,6.49,406.68,jowar
64,23,38,27.9,66.8,6.97,633.29,pigeonpea
65,40,30,31.54,75.31,6.02,795.81,cotton
73,36,26,29.91,64.93,6.0,563.59,jowar
51,28,38,30.35,84.12,6.59,1076.97,sugarcane
52,27,43,25.22,76.11,6.52,732.85,maize
76,21,35,28.44,85.63,6.75,1357.24,sugarcane
63,24,35,30.3,75.97,6.15,728.98,maize
69,26,30,28.48,67.35,6.4,725.97,maize
40,30,21,30.77,79.13,6.26,564.65,cotton
65,30,24,26.04,73.63,6.48,764.27,maize
65,42,23,22.11,74.06,6.67,556.85,wheat
74,36,25,27.76,61.91,6.07,495.96,jowar
42,27,30,25.09,79.52,6.69,874.31,soybean
46,40,36,27.03,74.03,6.65,589.27,wheat
65,44,34,28.9,73.69,6.39,564.37,cotton
69,39,43,26.0,81.9,6.7,832.64,soybean
77,50,45,30.24,53.96,6.3,434.85,bajra
72,37,25,27.46,77.08,6.13,613.53,cotton
47,32,31,30.77,70.87,6.96,627.5,cotton
73,30,22,30.17,65.66,6.71,628.99,cotton
45,30,35,30.8,73.95,6.74,535.32,maize
47,28,24,26.62,63.9,6.36,540.39,pigeonpea
50,25,33,30.78,67.35,6.3,546.89,jowar
73,34,34,31.72,63.58,6.03,389.99,bajra
44,21,44,24.14,89.57,6.18,1054.52,banana
63,49,34,22.9,69.61,6.72,641.62,wheat
75,29,25,31.32,75.27,6.68,1263.88,sugarcane
60,33,39,31.81,53.75,6.26,376.47,bajra
75,36,25,26.91,87.78,7.22,1341.89,sugarcane
40,25,26,31.39,85.17,6.57,1044.82,sugarcane
59,28,41,27.48,72.4,6.67,732.23,pigeonpea
43,21,32,32.77,61.16,6.44,398.54,bajra
80,35,46,27.36,66.52,6.19,535.79,jowar
60,34,36,25.3,82.78,6.65,1046.67,banana
79,50,39,28.42,67.74,6.96,657.0,cotton
58,29,39,27.59,65.69,6.59,525.12,cotton
45,22,22,29.5,67.65,6.09,372.96,jowar
52,50,34,28.25,76.84,6.07,527.3,cotton
80,39,22,29.67,85.71,6.01,1056.32,rice
49,32,48,27.6,66.86,6.14,516.99,jowar
71,27,32,30.23,65.48,6.05,671.71,cotton
63,37,45,25.05,79.29,6.58,704.27,soybean
80,34,44,28.55,74.1,6.69,567.68,pigeonpea
45,27,44,28.35,69.23,6.47,587.67,jowar
65,39,43,25.93,69.07,6.08,578.47,maize
55,31,24,31.54,79.95,6.32,719.58,maize
44,43,22,27.11,74.46,6.22,721.02,maize
52,47,27,26.46,87.99,6.35,1219.82,rice
48,39,50,26.14,62.69,7.02,580.88,pigeonpea
54,37,33,29.26,84.79,5.76,1119.65,rice
50,36,37,31.26,74.98,6.44,503.71,cotton
44,32,45,29.08,80.14,6.58,809.87,soybean
65,44,49,31.85,70.52,6.56,622.17,maize
66,44,43,25.65,61.0,6.47,588.51,jowar
75,36,36,30.45,78.26,6.92,1025.11,sugarcane
79,24,27,29.31,76.77,6.5,767.14,maize
67,50,49,25.1,69.81,6.52,643.4,maize
79,25,48,23.21,71.35,6.9,412.62,wheat
42,44,26,27.41,76.51,6.28,789.63,cotton
73,42,21,25.91,76.18,6.45,564.65,maize
64,44,25,25.82,70.49,6.06,428.5,wheat
80,22,34,24.22,87.91,6.8,976.84,banana
68,45,43,27.08,72.29,6.69,672.82,soybean
61,41,43,25.41,86.19,6.1,1242.35,banana
42,24,29,31.93,82.56,7.29,1407.21,sugarcane
72,47,20,28.61,76.54,6.42,850.52,soybean
76,32,21,26.51,69.89,6.62,493.59,wheat
78,26,37,26.35,70.34,6.85,494.21,wheat
49,39,38,24.61,65.06,6.01,631.66,wheat
64,35,25,32.68,56.75,6.46,506.95,bajra
